coid,year,RSI
2362 藍天,2025,38.071856064049626
2363 矽統,2020,42.857129981276096
2363 矽統,2021,71.56077214407803
2363 矽統,2022,46.69208341678704
2363 矽統,2023,42.58343668281147
2363 矽統,2024,47.93823619362552
2363 矽統,2025,39.556217968186
2364 倫飛,2020,51.01047204867116
2364 倫飛,2021,31.879034221989244
2364 倫飛,2022,24.803320092057774
2364 倫飛,2023,33.9875270197096
2364 倫飛,2024,60.85071678831879
2364 倫飛,2025,40.61229523156323
2365 昆盈,2020,58.061415279622445
2365 昆盈,2021,76.17231637461691
2365 昆盈,2022,76.03194381677991
2365 昆盈,2023,70.27361379241158
2365 昆盈,2024,56.03282010992502
2365 昆盈,2025,44.11241078600931
2367 燿華,2020,38.51182083395977
2367 燿華,2021,67.0836162346604
2367 燿華,2022,26.496343215546364
2367 燿華,2023,35.91645429921389
2367 燿華,2024,62.0822300413644
2367 燿華,2025,53.57040487876596
2368 金像電,2020,40.351435598155454
2368 金像電,2021,54.70720500436036
2368 金像電,2022,28.03718807322293
2368 金像電,2023,53.043587427659666
2368 金像電,2024,68.47119655091693
2368 金像電,2025,69.24079689140883
2369 菱生,2020,59.621855387359304
2369 菱生,2021,67.1445705221921
2369 菱生,2022,29.021309662822688
2369 菱生,2023,56.694228844958
2369 菱生,2024,48.283039538679354
2369 菱生,2025,53.59351661695166
2371 大同,2020,55.6176298231754
2371 大同,2021,56.77957470083801
2371 大同,2022,64.08727522246157
2371 大同,2023,50.447677326227335
2371 大同,2024,68.42657146521385
2371 大同,2025,45.21692583496158
2373 震旦行,2020,57.10867862994065
2373 震旦行,2021,46.20956870111353
2373 震旦行,2022,52.383769659537236
2373 震旦行,2023,61.70811059832864
2373 震旦行,2024,18.20925866880853
2373 震旦行,2025,42.088641277968286
2374 佳能,2020,63.824519883211885
2374 佳能,2021,66.01819940441248
2374 佳能,2022,33.35377719574025
2374 佳能,2023,57.37013770458758
2374 佳能,2024,65.76678435422161
2374 佳能,2025,46.603743009029
2375 凱美,2020,82.48885823596221
2375 凱美,2021,54.32902329420845
2375 凱美,2022,24.08194776157361
2375 凱美,2023,39.660238273181534
2375 凱美,2024,49.36113568625268
2375 凱美,2025,49.730164152374755
2376 技嘉,2020,50.96764268118097
2376 技嘉,2021,57.138364332088045
2376 技嘉,2022,53.85870217581152
2376 技嘉,2023,70.44371745430492
2376 技嘉,2024,41.8696842414974
2376 技嘉,2025,57.44831319423284
2377 微星,2020,67.8056131369728
2377 微星,2021,43.381196976539385
2377 微星,2022,49.827157261223256
2377 微星,2023,86.41776779140443
2377 微星,2024,69.61181149036186
2377 微星,2025,36.01244561664367
2379 瑞昱,2020,43.502147565609285
2379 瑞昱,2021,62.03645328631377
2379 瑞昱,2022,33.470580529143
2379 瑞昱,2023,55.504338983639286
2379 瑞昱,2024,78.70860449591855
2379 瑞昱,2025,36.04472141601164
2380 虹光,2020,91.99467225583578
2380 虹光,2021,51.6325615230136
2380 虹光,2022,24.315731775192116
2380 虹光,2023,47.882291698194514
2380 虹光,2024,17.658903444943817
2380 虹光,2025,38.06041349987896
2382 廣達,2020,61.784168775528116
2382 廣達,2021,82.23905772284333
2382 廣達,2022,58.208884440871
2382 廣達,2023,85.37229639872366
2382 廣達,2024,48.678285518511125
2382 廣達,2025,46.50460362813858
2383 台光電,2020,55.209397271463935
2383 台光電,2021,54.40688015138541
2383 台光電,2022,32.34992832643757
2383 台光電,2023,59.08099072529882
2383 台光電,2024,63.92348504366969
2383 台光電,2025,61.115473181291144
2385 群光,2020,53.1005052071575
2385 群光,2021,61.14267483195201
2385 群光,2022,56.914123461347046
2385 群光,2023,45.91975216149175
2385 群光,2024,56.68114662303857
2385 群光,2025,47.47107891580588
2387 精元,2020,54.37813473440678
2387 精元,2021,69.90047409030966
2387 精元,2022,28.973937204800198
2387 精元,2023,55.27721628091564
2387 精元,2024,32.86652098815397
2387 精元,2025,37.38707066884755
2388 威盛,2020,50.77680876342713
2388 威盛,2021,43.71485509732962
2388 威盛,2022,29.812636130539655
2388 威盛,2023,49.5468835695583
2388 威盛,2024,42.99723886789814
2388 威盛,2025,41.399465973508484
2390 云辰,2020,49.94790687678921
2390 云辰,2021,65.20065305634753
2390 云辰,2022,18.015367133552378
2390 云辰,2023,38.06045361871628
2390 云辰,2024,39.26239253273545
2390 云辰,2025,54.41859745234011
2392 正崴,2020,52.84223683618611
2392 正崴,2021,72.74473811903965
2392 正崴,2022,41.42738419969282
2392 正崴,2023,51.41107053069421
2392 正崴,2024,47.44345157161
2392 正崴,2025,31.577051019439068
2393 億光,2020,80.97085734995008
2393 億光,2021,67.68627942849395
2393 億光,2022,38.525705998740776
2393 億光,2023,83.62354386447026
2393 億光,2024,76.15902548813376
2393 億光,2025,58.927936063143406
2395 研華,2020,71.021367428288
2395 研華,2021,57.30036164120755
2395 研華,2022,47.72154686760541
2395 研華,2023,75.19722270352547
2395 研華,2024,45.08720210749012
2395 研華,2025,53.02662341250851
2397 友通,2020,61.94777522640251
2397 友通,2021,74.37706053059972
2397 友通,2022,54.24786355042619
2397 友通,2023,65.17883947086422
2397 友通,2024,42.031600513933306
2397 友通,2025,43.210987977018505
2399 映泰,2020,46.75533218196321
2399 映泰,2021,47.55658898946355
2399 映泰,2022,41.16623855577267
2399 映泰,2023,51.93360347484028
2399 映泰,2024,20.837304422703806
2399 映泰,2025,59.75709821015849
2401 凌陽,2020,63.551484729805516
2401 凌陽,2021,46.805704647604365
2401 凌陽,2022,27.168482532990403
2401 凌陽,2023,50.924945045408364
2401 凌陽,2024,62.141112837716214
2401 凌陽,2025,43.026900532726714
2402 毅嘉,2020,66.68966163990368
2402 毅嘉,2021,53.27040640637225
2402 毅嘉,2022,44.89480425166217
2402 毅嘉,2023,47.12785883738702
2402 毅嘉,2024,44.19837976213146
2402 毅嘉,2025,59.149601087878814
2404 漢唐,2020,54.299732985552914
2404 漢唐,2021,75.94865426629283
2404 漢唐,2022,53.91824728995387
2404 漢唐,2023,47.92421082892309
2404 漢唐,2024,72.56375167623558
2404 漢唐,2025,59.29325867157008
2405 輔信,2020,69.09327070865288
2405 輔信,2021,73.04102433057325
2405 輔信,2022,26.98450084272454
2405 輔信,2023,57.76258034552304
2405 輔信,2024,53.18992911615472
2405 輔信,2025,44.15602190286657
2406 國碩,2020,43.8583852937157
2406 國碩,2021,62.6217447691691
2406 國碩,2022,35.00862337363381
2406 國碩,2023,47.349997357359044
2406 國碩,2024,24.809834571278248
2406 國碩,2025,54.36040767382562
2408 南亞科,2020,56.924429723920056
2408 南亞科,2021,69.22916316933406
2408 南亞科,2022,31.62870366851374
2408 南亞科,2023,64.24681402771543
2408 南亞科,2024,32.027980035654465
2408 南亞科,2025,73.82325114711983
2409 友達,2020,37.02793185047353
2409 友達,2021,66.10104215026914
2409 友達,2022,36.42392516687682
2409 友達,2023,83.70237190147553
2409 友達,2024,32.6333452257172
2409 友達,2025,65.32994607353876
2412 中華電,2020,48.927192822788854
2412 中華電,2021,85.48472419560666
2412 中華電,2022,56.11549653273571
2412 中華電,2023,65.91345637966522
2412 中華電,2024,45.10430791057271
2412 中華電,2025,48.01147256394562
2413 環科,2020,54.38558278444275
2413 環科,2021,48.95943804575695
2413 環科,2022,24.013474958426528
2413 環科,2023,43.17240783742571
2413 環科,2024,54.957828887264924
2413 環科,2025,77.24956990455217
2414 精技,2020,54.81041174509163
2414 精技,2021,36.6427319415133
2414 精技,2022,45.096377355018674
2414 精技,2023,62.07651868850043
2414 精技,2024,36.27385306308219
2414 精技,2025,43.21372672157809
2415 錩新,2020,91.04763245907988
2415 錩新,2021,40.37618652402549
2415 錩新,2022,25.842015005445923
2415 錩新,2023,46.14345963179898
2415 錩新,2024,65.07925017006899
2415 錩新,2025,45.08086685829708
2417 圓剛,2020,50.364359791958805
2417 圓剛,2021,74.95400661713151
2417 圓剛,2022,39.02515907592246
2417 圓剛,2023,43.915818301398424
2417 圓剛,2024,68.93844217400488
2417 圓剛,2025,57.77685407609299
2419 仲琦,2020,44.97671022433277
2419 仲琦,2021,43.56189004978902
2419 仲琦,2022,30.85478259540459
2419 仲琦,2023,41.142657901712944
2419 仲琦,2024,45.59794700058216
2419 仲琦,2025,52.33931464029895
2420 新巨,2020,76.14495541995225
2420 新巨,2021,46.785052132001304
2420 新巨,2022,41.86377488570173
2420 新巨,2023,68.51292812189656
2420 新巨,2024,62.72912112175337
2420 新巨,2025,51.91095883450838
2421 建準,2020,63.193528661692575
2421 建準,2021,63.16849203039031
2421 建準,2022,29.144881201501004
2421 建準,2023,72.48177264530496
2421 建準,2024,43.97475242863292
2421 建準,2025,50.86862227101214
2423 固緯,2020,62.13450894526618
2423 固緯,2021,58.86329588405515
2423 固緯,2022,65.57285141340216
2423 固緯,2023,61.8685816811324
2423 固緯,2024,41.67356578213941
2423 固緯,2025,50.764830675489335
2424 隴華,2020,20.77515015590288
2424 隴華,2021,47.426943121217114
2424 隴華,2022,47.552914638362935
2424 隴華,2023,51.39480452155431
2424 隴華,2024,47.99179788344098
2424 隴華,2025,41.90732759264188
2425 承啟,2020,51.605353574737464
2425 承啟,2021,65.88810380700818
2425 承啟,2022,77.93298385131231
2425 承啟,2023,34.84569884624633
2425 承啟,2024,28.275836361478508
2425 承啟,2025,56.57778704482019
2426 鼎元,2020,77.08562744843994
2426 鼎元,2021,47.35356482926647
2426 鼎元,2022,27.118950467045146
2426 鼎元,2023,38.82305563406424
2426 鼎元,2024,54.278176369201184
2426 鼎元,2025,53.13728756355527
2427 三商電,2020,62.00321879116512
2427 三商電,2021,80.00365679319867
2427 三商電,2022,48.13907691139453
2427 三商電,2023,31.360821262843835
2427 三商電,2024,44.08809282008653
2427 三商電,2025,42.82997313707978
2428 興勤,2020,71.39067396709942
2428 興勤,2021,62.87660791773466
2428 興勤,2022,63.69340605829422
2428 興勤,2023,78.34673527887435
2428 興勤,2024,27.078292818602872
2428 興勤,2025,44.38125328540472
2429 銘旺科,2020,65.31097563914064
2429 銘旺科,2021,34.80548543827195
2429 銘旺科,2022,58.96821711416895
2429 銘旺科,2023,54.60948999852611
2429 銘旺科,2024,49.96035767445222
2429 銘旺科,2025,48.48674196490752
2430 燦坤,2020,84.61328076426786
2430 燦坤,2021,54.14640134630714
2430 燦坤,2022,79.67268660755232
2430 燦坤,2023,55.30373550629433
2430 燦坤,2024,31.786622491112453
2430 燦坤,2025,31.673563952760787
2431 聯昌,2020,48.043648046945265
2431 聯昌,2021,59.29101880979908
2431 聯昌,2022,23.49549845973017
2431 聯昌,2023,59.10400252509241
2431 聯昌,2024,43.77018516787041
2431 聯昌,2025,44.17878334924188
2433 互盛電,2020,52.888859772381515
2433 互盛電,2021,61.78724761744023
2433 互盛電,2022,58.062710222055834
2433 互盛電,2023,56.99937540870456
2433 互盛電,2024,43.7822668816096
2433 互盛電,2025,41.724611152125405
2434 統懋,2020,53.730818171039296
2434 統懋,2021,32.80538661807335
2434 統懋,2022,37.7790324631784
2434 統懋,2023,61.89491732355697
2434 統懋,2024,80.53109985906322
2434 統懋,2025,54.97567897550556
2436 偉詮電,2020,67.19260883764984
2436 偉詮電,2021,52.08483255427501
2436 偉詮電,2022,33.12551465560713
2436 偉詮電,2023,66.82210227229871
2436 偉詮電,2024,46.28204219042086
2436 偉詮電,2025,49.14205765304402
2438 翔耀,2020,52.57542664134392
2438 翔耀,2021,56.91744305265893
2438 翔耀,2022,59.99186501636272
2438 翔耀,2023,43.250037052105064
2438 翔耀,2024,29.20740879953907
2438 翔耀,2025,30.17482566276109
2439 美律,2020,43.20655623003475
2439 美律,2021,50.77660904704815
2439 美律,2022,46.81721686797384
2439 美律,2023,33.15760696094542
2439 美律,2024,58.69508902306446
2439 美律,2025,42.254759849835864
2440 太空梭,2020,56.198770553395626
2440 太空梭,2021,61.38717461229082
2440 太空梭,2022,41.10704175365492
2440 太空梭,2023,51.27778991720303
2440 太空梭,2024,48.54191713142678
2440 太空梭,2025,59.75651393724777
2441 超豐,2020,66.94900331828184
2441 超豐,2021,67.21146188130872
2441 超豐,2022,49.347058073902865
2441 超豐,2023,49.64157796286286
2441 超豐,2024,56.86897833905695
2441 超豐,2025,66.30335448281133
2442 新美齊,2020,52.7735894148704
2442 新美齊,2021,54.35255632898352
2442 新美齊,2022,53.19102710276773
2442 新美齊,2023,59.302234850214234
2442 新美齊,2024,49.95598469243781
2442 新美齊,2025,44.12237164778929
2444 兆勁,2020,44.96204662055877
2444 兆勁,2021,50.85563676092566
2444 兆勁,2022,35.7474496965437
2444 兆勁,2023,44.59313727483328
2444 兆勁,2024,77.74364649053366
2444 兆勁,2025,49.57662705276372
2449 京元電子,2020,54.79685178596322
2449 京元電子,2021,69.87832908946945
2449 京元電子,2022,47.14643219389717
2449 京元電子,2023,49.89518409518445
2449 京元電子,2024,36.819413090538454
2449 京元電子,2025,66.97076488543074
2450 神腦,2020,95.62761726079448
2450 神腦,2021,66.24616876027794
2450 神腦,2022,33.174371519555905
2450 神腦,2023,72.39766095567506
2450 神腦,2024,32.38476053466261
2450 神腦,2025,49.18322400275338
2451 創見,2020,55.63755422631297
2451 創見,2021,62.52189191484452
2451 創見,2022,42.45365942840251
2451 創見,2023,46.80887161758625
2451 創見,2024,26.9536743122639
2451 創見,2025,62.45720453066534
2453 凌群,2020,53.28119987335067
2453 凌群,2021,56.792581884070884
2453 凌群,2022,54.030993502392064
2453 凌群,2023,41.43648155361914
2453 凌群,2024,51.384888782546476
2453 凌群,2025,47.67330017271946
2454 聯發科,2020,71.90493238255169
2454 聯發科,2021,81.28661482460586
2454 聯發科,2022,22.87961760662231
2454 聯發科,2023,63.5368361573418
2454 聯發科,2024,58.93002848266503
2454 聯發科,2025,60.04598791410688
2455 全新,2020,59.51513346190866
2455 全新,2021,50.775262814027165
2455 全新,2022,50.938053198758496
2455 全新,2023,50.74593081784548
2455 全新,2024,48.67128713353292
2455 全新,2025,58.04829141537557
2457 飛宏,2020,57.664048256343214
2457 飛宏,2021,67.69809792629438
2457 飛宏,2022,42.0649577300431
2457 飛宏,2023,54.297973200577744
2457 飛宏,2024,37.62156160459752
2457 飛宏,2025,44.95495286780204
2458 義隆,2020,44.79661964978456
2458 義隆,2021,64.59688718428359
2458 義隆,2022,45.507300753629885
2458 義隆,2023,60.216457947395554
2458 義隆,2024,46.29527217788063
2458 義隆,2025,33.59764648790712
2459 敦吉,2020,53.33564911675391
2459 敦吉,2021,64.2568422193385
2459 敦吉,2022,39.458322498409274
2459 敦吉,2023,74.92506744319752
2459 敦吉,2024,48.93711185775651
2459 敦吉,2025,54.87264724679226
2460 建通,2020,45.3617454630547
2460 建通,2021,77.40799246111021
2460 建通,2022,29.45979816011764
2460 建通,2023,46.95519034712964
2460 建通,2024,33.017244580430685
2460 建通,2025,58.71500162688326
2461 光群雷,2020,65.3091497410033
2461 光群雷,2021,68.35233333953113
2461 光群雷,2022,41.78828813579455
2461 光群雷,2023,45.0185116136122
2461 光群雷,2024,49.16553068288639
2461 光群雷,2025,40.70484592183911
2462 良得電,2020,56.46411541702726
2462 良得電,2021,45.869278446110485
2462 良得電,2022,49.48416576628039
2462 良得電,2023,49.013208592408326
2462 良得電,2024,37.13351619750261
2462 良得電,2025,42.08633570185584
2464 盟立,2020,63.966239701341024
2464 盟立,2021,79.65984804434315
2464 盟立,2022,38.80153051692644
2464 盟立,2023,50.11997086726642
2464 盟立,2024,58.35337485596289
2464 盟立,2025,52.86297990724649
2465 麗臺,2020,52.732935655405
2465 麗臺,2021,47.17189960194593
2465 麗臺,2022,44.669577020357956
2465 麗臺,2023,37.72415570532858
2465 麗臺,2024,68.51267215450663
2465 麗臺,2025,46.23506415317125
2466 冠西電,2020,88.06376867179702
2466 冠西電,2021,65.8902516532808
2466 冠西電,2022,50.58479929766422
2466 冠西電,2023,62.65668724396233
2466 冠西電,2024,85.33120764400688
2466 冠西電,2025,60.848656519999956
2467 志聖,2020,56.40928742391736
2467 志聖,2021,73.61262345792828
2467 志聖,2022,33.88329644311515
2467 志聖,2023,59.873491732265464
2467 志聖,2024,44.78114197327332
2467 志聖,2025,71.53131876191365
2468 華經,2020,54.79829955523072
2468 華經,2021,77.96223355949151
2468 華經,2022,30.125209467639273
2468 華經,2023,35.722033096264376
2468 華經,2024,33.96644544247239
2468 華經,2025,43.91708698788718
2471 資通,2020,62.92605441243746
2471 資通,2021,57.26198712723589
2471 資通,2022,73.1803229723681
2471 資通,2023,28.963245218731025
2471 資通,2024,48.58227547251096
2471 資通,2025,47.74832006485534
2472 立隆電,2020,61.466375061655285
2472 立隆電,2021,68.06091897382947
2472 立隆電,2022,36.337190201886195
2472 立隆電,2023,62.61023822012758
2472 立隆電,2024,46.70264275145309
2472 立隆電,2025,54.20720291069559
2474 可成,2020,68.12832320324047
2474 可成,2021,55.37395022499568
2474 可成,2022,39.31158797330422
2474 可成,2023,63.37736393931975
2474 可成,2024,75.84922537296048
2474 可成,2025,64.87214213689117
2476 鉅祥,2020,65.58831328864846
2476 鉅祥,2021,68.98672590769198
2476 鉅祥,2022,26.0170136299043
2476 鉅祥,2023,58.75373926256735
2476 鉅祥,2024,50.60187133887638
2476 鉅祥,2025,39.55555970150368
2477 美隆電,2020,79.13831246935516
2477 美隆電,2021,50.15745681446159
2477 美隆電,2022,29.39164591519586
2477 美隆電,2023,69.23455918150762
2477 美隆電,2024,29.590009743752532
2477 美隆電,2025,48.8249471510582
2478 大毅,2020,65.87953567797781
2478 大毅,2021,61.844017857633716
2478 大毅,2022,32.505590942142796
2478 大毅,2023,44.05798172641982
2478 大毅,2024,44.268007807915595
2478 大毅,2025,47.43291843424102
2480 敦陽科,2020,63.989845035188054
2480 敦陽科,2021,61.75504432461639
2480 敦陽科,2022,73.2823318902445
2480 敦陽科,2023,51.871956916063986
2480 敦陽科,2024,64.81554746837928
2480 敦陽科,2025,49.93317275521095
2481 強茂,2020,77.60962955943566
2481 強茂,2021,47.31857442880544
2481 強茂,2022,21.8720365104232
2481 強茂,2023,35.598569838573205
2481 強茂,2024,54.239007218657896
2481 強茂,2025,43.20068798788548
2482 連宇,2020,61.49305563186432
2482 連宇,2021,58.917432130452
2482 連宇,2022,30.650778105629385
2482 連宇,2023,34.42781293345132
2482 連宇,2024,51.38662681187821
2482 連宇,2025,49.308478518219644
2483 百容,2020,67.19535748884796
2483 百容,2021,66.11953485484007
2483 百容,2022,36.96979896750853
2483 百容,2023,38.54076344277311
2483 百容,2024,47.600700389345064
2483 百容,2025,50.514852637615284
2484 希華,2020,67.87910403274911
2484 希華,2021,44.54293405652868
2484 希華,2022,37.92573695564628
2484 希華,2023,46.163085667813654
2484 希華,2024,52.308114134744
2484 希華,2025,39.707065927978455
2485 兆赫,2020,63.93183505532605
2485 兆赫,2021,54.57689160695472
2485 兆赫,2022,34.15690067340712
2485 兆赫,2023,42.665369216356744
2485 兆赫,2024,35.477222728924836
2485 兆赫,2025,56.0632616953754
2486 一詮,2020,51.294653781684765
2486 一詮,2021,45.744658309005295
2486 一詮,2022,43.433169982362195
2486 一詮,2023,75.46221376675824
2486 一詮,2024,63.38416783231763
2486 一詮,2025,52.616482155362796
2488 漢平,2020,66.20255349946532
2488 漢平,2021,67.52142226357218
2488 漢平,2022,36.61304753524508
2488 漢平,2023,47.74966524652418
2488 漢平,2024,29.746921383729664
2488 漢平,2025,54.88644736164995
2489 瑞軒,2020,63.990540916202654
2489 瑞軒,2021,54.23544921293346
2489 瑞軒,2022,59.9604751741485
2489 瑞軒,2023,63.59361187393537
2489 瑞軒,2024,31.654863500045828
2489 瑞軒,2025,57.54906819158965
2491 吉祥全,2020,56.39432692320675
2491 吉祥全,2021,42.995448175862116
2491 吉祥全,2022,28.11163225764364
2491 吉祥全,2023,57.46042601736361
2491 吉祥全,2024,79.22139734419984
2491 吉祥全,2025,51.65389881987312
2492 華新科,2020,63.56136883753849
2492 華新科,2021,49.82053421880043
2492 華新科,2022,42.854500012725325
2492 華新科,2023,37.17183237760761
2492 華新科,2024,41.652111995152964
2492 華新科,2025,50.48601443271361
2493 揚博,2020,58.547540792496946
2493 揚博,2021,86.12857867186285
2493 揚博,2022,52.3128416783888
2493 揚博,2023,57.43413973467446
2493 揚博,2024,42.58946355323798
2493 揚博,2025,66.6874304718608
2495 普安,2020,63.95371788764367
2495 普安,2021,50.87598882151255
2495 普安,2022,27.908319422475202
2495 普安,2023,61.53979901982283
2495 普安,2024,42.347250886917095
2495 普安,2025,71.5623980489886
2496 卓越,2020,63.572625452675155
2496 卓越,2021,53.2519013318747
2496 卓越,2022,65.3451050260061
2496 卓越,2023,66.12179899022588
2496 卓越,2024,63.69789269315399
2496 卓越,2025,48.44611006634838
2497 怡利電,2020,72.85337562076768
2497 怡利電,2021,55.74457342453242
2497 怡利電,2022,24.87365982822306
2497 怡利電,2023,48.34394911162022
2497 怡利電,2024,30.036434639521815
2497 怡利電,2025,69.13833244855314
2498 宏達電,2020,46.22917662308851
2498 宏達電,2021,53.38297986023348
2498 宏達電,2022,44.75413796889735
2498 宏達電,2023,56.64561424838494
2498 宏達電,2024,66.70863365507392
2498 宏達電,2025,45.36986708157315
2501 國建,2020,52.05048491956453
2501 國建,2021,51.301594037596196
2501 國建,2022,45.8879622447111
2501 國建,2023,84.13820201890641
2501 國建,2024,44.300146613498335
2501 國建,2025,58.57596524440242
2504 國產,2020,60.95570600944207
2504 國產,2021,52.93149360534264
2504 國產,2022,61.5075577636962
2504 國產,2023,52.5760384213251
2504 國產,2024,47.599821300780064
2504 國產,2025,64.23675837708859
2505 國揚,2020,45.733706844636316
2505 國揚,2021,80.06822573687013
2505 國揚,2022,28.234880297168292
2505 國揚,2023,93.71773389804989
2505 國揚,2024,76.01612137517169
2505 國揚,2025,71.51159064781321
2506 太設,2020,43.75102716621299
2506 太設,2021,53.84323702892282
2506 太設,2022,27.424222697609117
2506 太設,2023,67.28944517272686
2506 太設,2024,50.1030670186984
2506 太設,2025,35.170296538303184
2509 全坤建,2020,34.61920889484825
2509 全坤建,2021,69.76256053293241
2509 全坤建,2022,58.55314622213649
2509 全坤建,2023,55.55007021137909
2509 全坤建,2024,30.247900288686637
2509 全坤建,2025,69.19063649678264
2511 太子,2020,57.54703629839538
2511 太子,2021,57.04882899913102
2511 太子,2022,41.387583249135254
2511 太子,2023,36.04376446627223
2511 太子,2024,33.15931673843671
2511 太子,2025,44.81276717690342
2514 龍邦,2020,77.98417376664301
2514 龍邦,2021,54.35445807829938
2514 龍邦,2022,37.06883078930544
2514 龍邦,2023,54.41421738421277
2514 龍邦,2024,46.61739098375294
2514 龍邦,2025,62.218406281847074
2515 中工,2020,66.01033143496373
2515 中工,2021,75.32637748740395
2515 中工,2022,31.417850990798655
2515 中工,2023,62.9381146706259
2515 中工,2024,30.31559335352126
2515 中工,2025,38.36985557983167
2516 新建,2020,62.19905563210182
2516 新建,2021,92.91529783984453
2516 新建,2022,50.20974526133515
2516 新建,2023,61.14139672186523
2516 新建,2024,50.33078947382097
2516 新建,2025,47.4815599695736
2520 冠德,2020,49.6914839073448
2520 冠德,2021,45.091534109156406
2520 冠德,2022,68.35785268753922
2520 冠德,2023,58.55757674834361
2520 冠德,2024,37.87943627387542
2520 冠德,2025,49.68793915624985
2524 京城,2020,56.8901080558468
2524 京城,2021,53.9905059549899
2524 京城,2022,33.49479771552515
2524 京城,2023,57.52968783072438
2524 京城,2024,47.8087066226938
2524 京城,2025,51.50216195512739
2527 宏璟,2020,61.20438988378979
2527 宏璟,2021,39.451246411950244
2527 宏璟,2022,35.51726399884896
2527 宏璟,2023,54.71157164982004
2527 宏璟,2024,53.38078276451963
2527 宏璟,2025,59.19381761040579
2528 皇普,2020,54.98532336487138
2528 皇普,2021,48.577186928364384
2528 皇普,2022,50.53495848017534
2528 皇普,2023,65.96996223691221
2528 皇普,2024,67.03151936745707
2528 皇普,2025,48.209124877828586
2530 華建,2020,45.831764013171906
2530 華建,2021,51.12696892338143
2530 華建,2022,33.49413165934374
2530 華建,2023,67.95296033454427
2530 華建,2024,45.60366109905091
2530 華建,2025,53.027552044897895
2534 宏盛,2020,25.77640887849084
2534 宏盛,2021,62.280659129242686
2534 宏盛,2022,35.61441020575039
2534 宏盛,2023,45.93505123961189
2534 宏盛,2024,19.05085212504761
2534 宏盛,2025,57.54621094124435
2535 達欣工,2020,68.6598150627806
2535 達欣工,2021,84.02564258096714
2535 達欣工,2022,70.27665747275881
2535 達欣工,2023,63.3413174996006
2535 達欣工,2024,60.670440281989855
2535 達欣工,2025,53.92289018336598
2536 宏普,2020,60.48538906382955
2536 宏普,2021,56.30878223291405
2536 宏普,2022,63.460497803280916
2536 宏普,2023,68.2516910533167
2536 宏普,2024,72.79837520200006
2536 宏普,2025,43.561235324874445
2537 聯上發,2020,55.400392453091406
2537 聯上發,2021,53.3569253826746
2537 聯上發,2022,41.252139312328254
2537 聯上發,2023,30.802723597498204
2537 聯上發,2024,38.753972024203485
2537 聯上發,2025,63.07117778907819
2538 基泰,2020,66.0643283356061
2538 基泰,2021,43.888110778028114
2538 基泰,2022,80.85216335249243
2538 基泰,2023,47.04442832638514
2538 基泰,2024,28.119705979279914
2538 基泰,2025,54.91236687854004
2539 櫻花建,2020,57.12766275751391
2539 櫻花建,2021,39.56684880485838
2539 櫻花建,2022,45.61176657407467
2539 櫻花建,2023,46.78446538801641
2539 櫻花建,2024,60.5060986561416
2539 櫻花建,2025,56.282888600134164
2540 愛山林,2020,49.38201847596235
2540 愛山林,2021,41.58990804608544
2540 愛山林,2022,49.32888874875733
2540 愛山林,2023,47.413837097191916
2540 愛山林,2024,54.31293993865965
2540 愛山林,2025,54.0711389515599
2542 興富發,2020,56.74351797225895
2542 興富發,2021,41.41115805342641
2542 興富發,2022,38.77096568050547
2542 興富發,2023,45.106262779292514
2542 興富發,2024,43.85647328626533
2542 興富發,2025,68.70326690103776
2543 皇昌,2020,60.6281581729978
2543 皇昌,2021,62.71151763199278
2543 皇昌,2022,68.71293217783621
2543 皇昌,2023,20.48941357726941
2543 皇昌,2024,59.39152391325337
2543 皇昌,2025,42.900122304542734
2545 皇翔,2020,61.803418963335055
2545 皇翔,2021,69.12927879277375
2545 皇翔,2022,43.45940958391786
2545 皇翔,2023,75.53085905413333
2545 皇翔,2024,50.69035655963916
2545 皇翔,2025,53.2775183543641
2546 根基,2020,62.07202068976115
2546 根基,2021,63.38901879449664
2546 根基,2022,70.88652302799964
2546 根基,2023,75.39615912321247
2546 根基,2024,33.209938074130655
2546 根基,2025,44.607493520243494
2547 日勝生,2020,61.374780242559815
2547 日勝生,2021,87.13199323410592
2547 日勝生,2022,50.83921148074576
2547 日勝生,2023,32.249207918872784
2547 日勝生,2024,43.227694113363164
2547 日勝生,2025,53.75261087828937
2548 華固,2020,50.87414849008361
2548 華固,2021,45.72468197524642
2548 華固,2022,67.03366012362821
2548 華固,2023,58.38134223106084
2548 華固,2024,31.811830090936155
2548 華固,2025,66.29727939210251
2596 綠意,2020,38.93231218140662
2597 潤弘,2020,63.751039758583
2597 潤弘,2021,70.24183887840515
2597 潤弘,2022,73.82514822281466
2597 潤弘,2023,54.169983819932256
2597 潤弘,2024,47.6714070336067
2597 潤弘,2025,55.663656045729816
2601 益航,2020,60.19434010149233
2601 益航,2021,50.25919856481641
2601 益航,2022,42.740643067213995
2601 益航,2023,44.66746881355974
2601 益航,2024,39.80801678401754
2601 益航,2025,39.01569737041126
2603 長榮,2020,86.82047931639084
2603 長榮,2021,60.372914560691896
2603 長榮,2022,54.581586647892024
2603 長榮,2023,57.1550183166578
2603 長榮,2024,38.712675611226935
2603 長榮,2025,63.02685839040335
2605 新興,2020,73.35653367249806
2605 新興,2021,41.5581285678234
2605 新興,2022,44.03901145761067
2605 新興,2023,36.50964857841348
2605 新興,2024,40.908693091695866
